"ID","EndTime","Sex","Is.English.your.primary.language.","Ethnic.group","Other.ethnic.group","Age..Range.in.years.","What.is.your.religion.","Other.religion","Do.you.consider.yourself.to.have.a.disability..If.yes..please.select.from.the.options.which.best.describes.your.disability...br...Please.note..The.information.you.provide.here.may.not.be.shared.with.the.organisation.that.asked.you.to.take.the.test..If.you.wish.them.to.be.aware.of.your.disability.you.should.contact.them.directly.","Country.of.birth","Other.country.of.birth","PD_Education","PD_JobTitle","PD_Occupation","PD_Reason","PD_Tenure","TimeTaken","wgcta.d.theta.score","wgcta.e.theta.score","wgcta.norm.group","wgcta.other.num.answered","wgcta.other.s1.num.answered","wgcta.other.s1.raw.score","wgcta.other.s2.num.answered","wgcta.other.s2.raw.score","wgcta.other.s3.num.answered","wgcta.other.s3.raw.score","wgcta.other.s4.num.answered","wgcta.other.s4.raw.score","wgcta.other.s5.num.answered","wgcta.other.s5.raw.score","wgcta.percentile","wgcta.r.theta.score","wgcta.raw.score","wgcta.retest.completion.status","wgcta.retest.status","wgcta.retest.surveyuser.id","wgcta.t.score","wgcta.theta.score","wgcta.verification.theta"
1875,"2013-01-24 23:03:22","Female","Yes","Mixed - White and Asian","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Hong Kong","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1477,1.09067,0.47715,"Hogan Lovells Graduates",40,5,4,12,6,5,4,6,5,12,9,5,-0.53011,28,,,,31,0.01172,
7579,"2012-06-20 13:55:48","Female","Yes","White - British","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","BA","student","Student","As an applicant for a job outside of my current organisation","3 to 4 years",1800,0.8667,0.29844,"UK General Population",40,5,4,12,10,5,4,6,4,12,6,82,0.39574,28,,,,59,0.65394,
55417,"2016-01-30 17:12:19","Male","No","White - Any other White Background","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Cyprus","","Higher Education Certificate or Diploma","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1800,1.00774,0.0933,"UK General Population",40,5,4,12,11,5,5,6,4,12,8,93,1.25169,32,,,,65,1.1488,
39880,"2014-10-16 11:38:35","Male","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",834,1.12992,0.90766,"Bank of England Graduate & Internship Applicants 2014",40,5,4,12,9,5,5,6,6,12,10,89,0.45783,34,,,,62,1.1134,
25937,"2015-04-05 23:15:28","Male","","White - British","","20-24 years","No religion","","No","","","A-Level Scottish Highers or equivalent","Medical Record Summariser","Medical Professional","As an applicant for a job outside of my current organisation","1 to 2 years",1763,1.73461,0.53606,"Graduates",40,5,5,12,11,5,5,6,6,12,8,87,0.17837,35,,,,61,1.16801,
43680,"2014-10-26 20:52:53","Female","Yes","White - British","","35-39 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Higher Education Certificate or Diploma","Dental Hygienist","Medical Professional","As an applicant for a job outside of my current organisation","Less than 1 year",1520,-0.62631,-0.59789,"UK General Population",40,5,4,12,6,5,2,6,1,12,6,16,-0.70845,19,,,,40,-0.84354,
40014,"2014-10-20 12:11:25","Prefer not to say","Prefer not to say","Prefer not to say","","Prefer not to say","Prefer not to say","","Prefer not to say","Prefer not to say","","Prefer not to say","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1800,1.14129,0.18704,"Bank of England Graduate & Internship Applicants 2014",40,5,4,12,11,5,5,6,5,12,9,90,1.05172,34,,,,63,1.15381,
29774,"2014-02-04 19:01:01","Male","Yes","White - British","","50-54 years","No religion","","No","United Kingdom","","BSc","Departmental Security Officer","Other","As an applicant for a job in my current organisation","26 years or more",1509,1.11694,1.04209,"Senior Management",40,5,3,12,10,5,5,6,6,12,11,89,0.80156,35,,,,61,1.4055,
48197,"2015-07-16 09:45:32","Female","Yes","White - British","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Associate Director","Other","For professional development","16 to 20 years",1409,-1.04591,-0.33775,"UK General Population",40,5,2,12,10,5,3,6,2,12,7,50,0.45804,24,,,,50,-0.1456,
6761,"2012-03-05 14:49:23","Male","No","Asian or Asian British - Indian","","25-29 years","Sikh","","No","India","","Master Degree","N/A","Consultant","As an applicant for a job outside of my current organisation","Less than 1 year",1059,-0.33354,-1.2787,"UK General Population",39,5,2,12,11,5,3,6,4,11,5,50,0.60445,25,,,,50,-0.226,
2308,"2013-08-09 18:28:00","Male","Yes","Mixed - Any other Mixed Background","","20-24 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","LLB","Student","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1800,0.33802,0.29175,"Hogan Lovells Graduates",40,5,2,12,10,5,5,6,5,12,9,9,0.25691,31,,,,35,0.37338,
8067,"2012-07-06 09:40:43","Male","Yes","White - British","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","LLB","Agricultural Worker","Other","As an applicant for a job outside of my current organisation","1 to 2 years",1800,-0.50627,-0.29765,"UK General Population",39,5,2,12,9,5,3,6,3,11,4,46,0.08248,21,,,,49,-0.23584,
1800,"2013-01-13 13:28:53","Male","Yes","Asian or Asian British - Chinese","","Prefer not to say","Prefer not to say","","No","Prefer not to say","","Prefer not to say","Student","Student","As an applicant for a job outside of my current organisation","Prefer not to say",1510,0.36539,-0.17726,"Hogan Lovells Graduates",40,5,3,12,10,5,3,6,5,12,7,9,0.27082,28,,,,35,0.26035,
42762,"2014-11-20 10:30:19","Female","","White - British","","55-59 years","No religion","","No","United Kingdom","","BA","inspector care quality commission","Consultant","As an applicant for a job outside of my current organisation","16 to 20 years",1800,0.7543,-0.74397,"UK General Population",38,5,4,12,8,5,5,6,4,10,5,58,-0.034,26,,,,52,-0.02787,
55083,"2016-01-21 13:58:57","Male","","White - British","","45-49 years","No religion","","No","","","Higher Education Certificate or Diploma","Sales & Marketing Director","Other","As an applicant for a job outside of my current organisation","1 to 2 years",1443,0.08879,-0.7423,"UK General Population",40,5,2,12,9,5,4,6,4,12,4,58,0.17934,23,,,,52,-0.0279,
8003,"2012-06-12 14:18:57","Female","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","BSc","Pricing Analyst","Student","As an applicant for a job outside of my current organisation","3 to 4 years",1800,0.94271,0.33791,"UK General Population",40,5,4,12,12,5,5,6,4,12,9,90,1.42375,34,,,,63,1.04911,
10392,"2012-11-12 14:36:08","Male","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Third Year Economics ","Student","As an applicant for a job outside of my current organisation","1 to 2 years",1130,0.86764,0.47167,"Graduates",40,5,5,12,9,5,3,6,6,12,10,67,0.03237,33,,,,55,0.58913,
47138,"2015-02-01 16:30:37","","","","","","","","","","","BA","Corporate Executive Consultant","Consultant","As an applicant for a job outside of my current organisation","5 to 7 years",1455,1.08962,-0.22324,"Managers",40,5,2,12,9,5,5,6,6,12,7,65,0.3818,29,,,,54,0.49271,
56964,"2016-02-19 13:48:51","Female","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","Master Degree","Senior Healthcare Assistant","Medical Professional","As an applicant for a job outside of my current organisation","Less than 1 year",1411,0.70007,0.30895,"UK General Population",40,5,3,12,10,5,5,6,4,12,7,84,0.57748,29,,,,60,0.71014,
46075,"2014-12-09 19:02:51","Male","Yes","White - British","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","Head of HR Legal & Performance","Human Resource Professional","As an applicant for a job outside of my current organisation","3 to 4 years",1800,1.23375,0.59294,"Public Sector Managers",40,5,3,12,9,5,5,6,6,12,9,90,0.69668,32,,,,62,1.29976,
1059,"2012-02-19 16:28:29","Prefer not to say","Yes","White - British","","16-19 years","No religion","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","None of the above","11 to 15 years",1800,0.00226,0.2809,"Hogan Lovells Graduates",40,5,4,12,8,5,3,6,4,12,7,2,-0.36911,26,,,,26,-0.20674,
49084,"2015-07-15 11:41:46","Male","","White - British","","20-24 years","Jewish","","No","United Kingdom","","BA","Student - applicant for barrister pupillage","Student","As an applicant for a job outside of my current organisation","5 to 7 years",1800,1.53572,0.78081,"Graduates in Law, Business, Economic or Finance",40,5,4,12,11,5,5,6,5,12,10,99,1.24753,35,,,,67,1.81642,
38365,"2014-08-31 12:21:37","Female","Yes","White - British","","50-54 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","Deputy Director of Quality","Medical Professional","As an applicant for a job in my current organisation","5 to 7 years",1777,1.71325,0.4636,"Senior Management",40,5,5,12,9,5,5,6,6,12,8,66,-0.04005,33,,,,55,0.75371,
55954,"2016-02-27 18:00:30","Female","Yes","Black or Black British - Caribbean","","35-39 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Master Degree","Information Assurance Advisor","Other","None of the above","1 to 2 years",1784,-0.52256,0.41368,"UK General Population",40,5,2,12,10,5,3,6,5,12,9,66,0.46755,29,,,,54,0.19116,
7534,"2012-07-25 11:41:11","Male","Yes","White - British","","25-29 years","No religion","","No","United Kingdom","","BA","Paralegal","Other","As an applicant for a job outside of my current organisation","1 to 2 years",1800,2.21455,1.02108,"UK General Population",40,5,5,12,12,5,5,6,6,12,10,100,1.13717,38,,,,80,2.1141,
41941,"2014-10-19 21:27:31","Male","No","White - Any other White Background","","30-34 years","Muslim","","No","Turkey","","BA","Senior Manager","Consultant","As an applicant for a job in my current organisation","8 to 10 years",1788,0.31706,0.00281,"Executive Search candidates (UK)",40,5,4,12,11,5,2,6,6,12,8,59,0.83565,31,,,,54,0.60457,
46093,"2014-12-20 14:10:10","Female","Yes","Black or Black British - Caribbean","","50-54 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Other","Interim Senior Commercial and Contracts Manager - Technology & Digital","Self Employed/Business Owner","As an applicant for a job in my current organisation","1 to 2 years",1459,-0.95021,-0.44822,"UK General Population",40,5,1,12,9,5,1,6,4,12,5,42,0.31079,20,,,,48,-0.34546,
18763,"2013-06-09 10:54:45","Female","Yes","Asian or Asian British - Indian","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","Doctoral Degree","Senior solicitor","Legal Professional","As an applicant for a job outside of my current organisation","5 to 7 years",1800,-0.01944,-0.14304,"UK General Population",40,5,3,12,8,5,3,6,4,12,6,50,-0.21355,24,,,,50,-0.16831,
1008,"2012-02-13 21:17:13","Female","Yes","White - British","","16-19 years","Prefer not to say","","No","United Kingdom","","A-Level Scottish Highers or equivalent","Student","Student","None of the above","Prefer not to say",1008,1.18554,0.46327,"Hogan Lovells Graduates",40,5,5,12,10,5,4,6,5,12,8,59,0.43822,32,,,,52,0.84109,
26984,"2013-11-22 10:00:47","Female","No","White - Any other White Background","","35-39 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Brazil","","BSc","Area Operations Manager","Other","As an applicant for a job in my current organisation","1 to 2 years",1761,-0.77527,-0.54283,"Managers",40,5,0,12,8,5,3,6,3,12,6,15,-0.62678,20,,,,40,-0.79501,
40643,"2014-11-15 17:37:16","Male","No","Asian or Asian British - Chinese","","20-24 years","Prefer not to say","","No","China","","Higher Education Certificate or Diploma","Summer Internship","Student","As an applicant for a job in my current organisation","1 to 2 years",1658,0.71219,-0.24923,"Bank of England Graduate & Internship Applicants 2014",40,5,3,12,10,5,4,6,5,12,6,75,0.99097,28,,,,57,0.72339,
27818,"2013-12-17 10:33:15","Male","Yes","Asian or Asian British - Chinese","","35-39 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","Singapore","","BSc","Associate Director","Marketing Professional","As part of a trial","3 to 4 years",1615,0.05136,-0.33853,"UK General Population",40,5,5,12,7,5,1,6,5,12,6,54,-0.12234,24,,,,51,-0.1168,
30171,"2014-02-17 19:02:04","Male","Yes","White - British","","40-44 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","LLB","Paralegal Officer ","Other","As an applicant for a job in my current organisation","5 to 7 years",1450,-0.4041,0.54807,"Managers",40,5,3,12,8,5,3,6,4,12,7,40,-0.2528,25,,,,48,-0.18131,
18207,"2013-05-07 18:00:21","Female","Yes","White - Irish","","25-29 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","England","","LLB","Legal Trainee","Legal Professional","As part of a trial","1 to 2 years",1375,1.24015,0.35357,"UK General Population",40,5,3,12,12,5,5,6,6,12,9,93,1.12141,35,,,,65,1.09552,
48581,"2015-06-02 16:36:22","Prefer not to say","Prefer not to say","Prefer not to say","","Prefer not to say","Prefer not to say","","Prefer not to say","Prefer not to say","","Prefer not to say","Head of Finance","Prefer not to say","As an applicant for a job outside of my current organisation","Prefer not to say",1800,0.80959,1.20598,"UK General Population",40,5,4,12,10,5,4,6,4,12,10,98,0.67478,32,,,,69,1.36153,
8890,"2012-08-13 13:18:22","Female","Yes","White - British","","20-24 years","No religion","","No","United Kingdom","","BSc","Bar Associate","Other","As an applicant for a job outside of my current organisation","3 to 4 years",1403,1.60644,0.31497,"UK General Population",40,5,4,12,9,5,5,6,6,12,6,90,0.38042,30,,,,63,0.92497,
6640,"2012-03-02 14:28:07","Female","Yes","White - British","","40-44 years","No religion","","No","United Kingdom","","BA","Serco LG&C Head of Finance","Accountant","As an applicant for a job in my current organisation","16 to 20 years",1540,0.25647,-0.06538,"Senior Management",40,5,3,12,12,5,3,6,4,12,8,62,1.37699,30,,,,54,0.68538,
39529,"2014-10-10 11:03:29","","No","Asian or Asian British - Chinese","","25-29 years","No religion","","No","China","","Master Degree","Paralegal","Legal Professional","As an applicant for a job outside of my current organisation","1 to 2 years",1800,-0.44548,1.01886,"Graduates",40,5,2,12,9,5,3,6,4,12,10,58,0.26738,28,,,,53,0.36826,
44494,"2014-11-29 11:46:59","Female","Yes","Other ethnic group, please specify below","White - Middle eastern","45-49 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","No","United Kingdom","","BA","`Audit Senior ","Accountant","As an applicant for a job outside of my current organisation","11 to 15 years",1800,1.03045,-0.05607,"Executive Search candidates (UK)",40,5,4,12,10,5,5,6,5,12,5,52,0.15939,29,,,,53,0.52037,
51949,"2015-08-28 04:21:32","Male","Yes","Asian or Asian British - Indian","","35-39 years","Christian (including Church of England, Catholic, Protestant and all other Christian denominations)","","","India","","Other","AVP-MIDDLE OFFICE OPS","Other","For professional development","11 to 15 years",1612,0.7089,-0.81747,"Private Sector Managers",40,5,3,12,8,5,5,6,5,12,6,46,-0.05923,27,,,,50,-0.13184,
